id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
31950111,#Luxlikehome Cosmopolitan Maison Thessaloniki,231048679,Luxlikehome,,Thessaloniki,40.6095,22.95339,Entire home/apt,150,2,1,2020-07-19,1,13,335
31952770,Super renovated apartment steps from the sea!!!!!!,182910846,Alexandros,,Thessaloniki,40.60638,22.95406,Entire home/apt,40,3,12,2020-07-12,0.74,1,365
31967680,Eagle nest,100722766,Panagiotis,,Thessaloniki,40.61809,22.97408,Entire home/apt,27,2,15,2020-07-05,0.98,1,265
31978218,Waterfront Apartment with Sea View,197756060,Jorgos,,Thessaloniki,40.61432,22.95361,Entire home/apt,39,2,5,2019-12-29,0.28,5,365
31982429,SHORT STAY APARTMENT TSIMISKI,239782172,Angeliki,,Thessaloniki,40.63128,22.94427,Entire home/apt,50,1,2,2019-06-09,0.14,1,365
32005078,City apartment  Xenopoulou wifi,120540147,Apostolos,,Thessaloniki,40.60232,22.95272,Entire home/apt,45,3,11,2020-01-07,0.67,3,89
32008081,DemiNik House,163123431,Ntemi And Nick,,Thessaloniki,40.64028,22.94664,Entire home/apt,30,1,85,2020-07-20,4.82,7,174
32012156,Live as a local at this elegant 50sqm apartment #1,240009580,Dan,,Thessaloniki,40.5986,22.95431,Entire home/apt,35,1,19,2019-09-22,1.07,1,175
32013124,Simple room with nice energy,172090545,Vladimir,,Kordelio – Evosmos,40.66609,22.9017,Private room,10,2,0,,,1,0
32028979,IRINI,240135236,Elguja,,Neapolis – Sykeon,40.64525,22.95165,Private room,25,1,1,2019-02-26,0.06,1,338
32031476,The White Rhino Apartment 1min from the WhiteTower,234511451,Giorgos,,Thessaloniki,40.6287,22.949,Entire home/apt,35,2,35,2020-07-11,1.95,5,151
32037237,Nickie's Sweet Vintage Home,232673627,Νίκη,,Thessaloniki,40.61557,22.95611,Entire home/apt,35,1,75,2020-06-21,4.27,1,238
32038093,Prime Downtown Studio,240200011,Timos,,Thessaloniki,40.64247,22.93864,Entire home/apt,35,2,6,2019-05-12,0.36,2,268
32042347,Rena's studio!!,239938628,Rena,,Thessaloniki,40.61502,22.96618,Entire home/apt,34,10,1,2019-02-09,0.06,1,90
32045373,Κωνσταντινοπολιτικα,92389864,Litsa,,Pilea – Chortiatis,40.61291,22.9971,Entire home/apt,40,2,1,2020-02-02,0.17,2,88
32053317,SKG Break,66945791,Dimitris,,Thessaloniki,40.62903,22.95211,Entire home/apt,29,2,25,2020-02-24,1.42,1,62
32059432,Γκαρσονιέρα στο κέντρο,232677609,Alpha,,Thessaloniki,40.6442,22.92779,Entire home/apt,35,1,1,2019-02-10,0.06,1,187
32068215,Tsimiski double suites #10 city centre,119416356,Fani,,Thessaloniki,40.63533,22.93875,Entire home/apt,33,1,100,2020-07-11,5.84,9,174
32068419,Petite Palace #8,170021348,Χριστίνα,,Thessaloniki,40.63502,22.94141,Entire home/apt,41,2,53,2020-07-13,3.43,3,351
32083451,"Home away home, nearby Makedonia Palace & Helexpo",240617065,Theodoros,,Thessaloniki,40.60978,22.9549,Entire home/apt,35,2,36,2020-07-20,2.21,1,179
32088798,Panorama Studio 40sm Dino 1,240669665,Γιώργος,,Pilea – Chortiatis,40.5877,23.03934,Entire home/apt,35,3,17,2020-03-02,1.13,1,0
32098863,Gusto Luxury Apt.(Must),133887934,George,,Thessaloniki,40.63067,22.95083,Entire home/apt,57,3,8,2020-01-06,0.45,15,263
32104750,Corona deluxe Apt.(Must),133887934,George,,Thessaloniki,40.63201,22.95064,Entire home/apt,51,3,10,2020-03-02,0.57,15,358
32107254,"Stylish Zoi's apartment next to HELEXPO, Wh.Tower",240865852,Dimitris,,Thessaloniki,40.62981,22.95409,Entire home/apt,70,2,4,2020-02-03,0.25,1,180
32107310,Daphne Apartment,70120075,Georg,,Thessaloniki,40.62009,22.95938,Entire home/apt,22,1,7,2020-03-08,0.49,5,180
32109312,Cozy Studio Thessaloniki center,74334773,Georgio,,Thessaloniki,40.63343,22.94161,Entire home/apt,59,1,18,2020-02-24,1.02,2,365
32127232,Boho Dream,8488523,Konstantinos,,Thessaloniki,40.64101,22.93648,Entire home/apt,20,1,75,2020-07-11,4.25,6,151
32149791,⭐S&A APARTMENT-(Free Private Parking & Netflix)⭐,215257870,Sofia,,Thessaloniki,40.60377,22.95635,Entire home/apt,58,1,89,2020-07-16,5.05,1,203
32153536,#Luxlikehome Thessaloniki Sea Side Apartment A,231048679,Luxlikehome,,Thessaloniki,40.6269,22.94776,Entire home/apt,120,2,2,2019-11-30,0.14,13,360
32156189,#Luxlikehome Thessaloniki Sea Side Apartment B,231048679,Luxlikehome,,Thessaloniki,40.6273,22.94775,Entire home/apt,100,2,1,2019-03-03,0.06,13,332
32163967,"Χαλάρωση, φιλοξενία, ευγένεια, καθαριότητα!",239936423,Θεοχαρης,,Thessaloniki,40.60073,22.95735,Entire home/apt,37,2,20,2019-12-30,1.15,1,180
32171899,Megaron 11,239676141,Κωνσταντίνος,,Thessaloniki,40.64008,22.93809,Entire home/apt,210,2,7,2020-06-12,0.44,1,354
32175970,The V Apartment 1 min from the White Tower,234511451,Giorgos,,Thessaloniki,40.62849,22.94771,Entire home/apt,120,2,15,2020-03-09,0.95,5,121
32187021,Newly Restored Homey Flat by Adigonidon,241506303,Sine,,Thessaloniki,40.63948,22.93893,Entire home/apt,50,30,19,2020-04-05,1.13,1,355
32200016,InCity GLAM Galerius,231424463,Sotiris,,Thessaloniki,40.63229,22.95245,Entire home/apt,50,2,5,2020-07-05,0.29,8,199
32206419,Natalia's Studio!!,241679834,Natalia,,Thessaloniki,40.61382,22.9672,Entire home/apt,45,10,1,2019-03-05,0.06,1,90
32228447,"BIG MODERN CENTER APARTMENT, BALCONY AND PARKING#2",59212565,Dimitris,,Thessaloniki,40.63694,22.95291,Entire home/apt,39,1,111,2020-07-18,6.43,2,359
32245873,2 RADIO CITY - HELEXPO - MACEDONIA PALACE ROOM,144072457,Efi,,Thessaloniki,40.61636,22.95438,Entire home/apt,22,2,45,2020-06-19,2.65,8,359
32295507,"El Flow, Flat next to City's Exhibition Center",231424463,Sotiris,,Thessaloniki,40.62861,22.95258,Entire home/apt,69,2,4,2019-12-02,0.31,8,55
32297241,Thessaloniki Historic City Centre-Metro Apartment,23053675,Katie,,Thessaloniki,40.63537,22.94777,Entire home/apt,55,2,4,2019-09-17,0.27,1,332
32300837,Thessaloniki house,161822528,Petros,,Thessaloniki,40.61355,22.95994,Entire home/apt,30,2,18,2020-01-05,1.05,1,180
32306621,Rossignol home Thessaloniki,114838593,George,,Thessaloniki,40.61614,22.95509,Entire home/apt,40,1,37,2020-07-05,2.13,5,358
32309753,Cosy Studios #3 close to the city center,30588847,OlgaMaria,,Thessaloniki,40.61494,22.97781,Entire home/apt,30,2,19,2020-05-24,1.11,4,364
32321701,Unique Skyview Penthouse - Downtown,87942846,Erik,,Thessaloniki,40.63343,22.94851,Entire home/apt,45,2,39,2020-07-15,2.47,3,201
32337348,Kalamaria Sunny Home,143345116,Eugenia & Giota,,Kalamaria,40.57523,22.95943,Entire home/apt,60,1,43,2020-07-15,2.54,1,253
32349551,M&F LUXURY SUITES est.2019 / M Suite,242887583,Maria,,Thessaloniki,40.63398,22.94065,Entire home/apt,45,2,5,2019-08-18,0.30,1,348
32349617,"Sunny, cosy private orange room with balcony",242887022,Dixie,,Thessaloniki,40.62019,22.96022,Private room,15,1,2,2020-02-03,0.13,1,90
32376804,Nature lovers home,243111193,Mairly,,Thessaloniki,40.64314,22.93688,Entire home/apt,35,2,11,2020-01-05,0.64,1,179
32380757,1-3 persons Studio Ano Poli (city center),138958373,Panagiotis,,Thessaloniki,40.63968,22.95684,Entire home/apt,20,2,22,2020-06-10,1.31,2,148
32412513,Stroll to Harbor From Mariana's Central Apartment,229459873,Μαριανα,,Thessaloniki,40.6389,22.95198,Entire home/apt,50,6,37,2019-08-16,2.18,1,0
32416796,St Paul House 3,243446431,Anthi,,Neapolis – Sykeon,40.63623,22.95948,Entire home/apt,35,3,2,2019-10-21,0.20,1,364
32421497,Tsinari- Old town,1977386,Cristina&Tomas! Skgbnb,,Thessaloniki,40.64356,22.94713,Entire home/apt,42,2,34,2020-02-02,2.01,11,246
32457162,Panorama House,243829532,Φωτεινή,,Pilea – Chortiatis,40.58907,23.03351,Entire home/apt,150,1,25,2020-03-01,1.55,1,1
32463049,Thesshouse Pefka FK - garden and free parking,243870145,Κωνσταντίνος,,Neapolis – Sykeon,40.66428,22.97938,Entire home/apt,29,1,19,2020-07-17,1.52,1,344
32480494,Luxury double room centre apartment!,220006733,Kleopatra,,Thessaloniki,40.63431,22.95275,Entire home/apt,40,1,12,2020-04-30,0.77,1,212
32481665,Irodotou Studio,244049319,Lefki,,Thessaloniki,40.63913,22.95745,Entire home/apt,16,1,67,2020-07-19,3.90,1,26
32485579,M&F LUXURY SUITES est. 2019 / F Suite,244075412,Fotis,,Thessaloniki,40.63226,22.94108,Entire home/apt,47,2,9,2020-01-31,0.53,1,361
32493265,Thessaloniki Airport & Mall Apartment,61513537,Aggie,,Kalamaria,40.57476,22.9658,Entire home/apt,44,2,7,2020-01-23,0.43,2,337
32516133,Nicole's House,206936534,Nikoletta,,Ampelokipon – Menemeni,40.65348,22.92728,Entire home/apt,29,1,40,2020-06-30,2.40,1,137
32538584,Chic and Cosy Flat in Thessaloniki,244506342,Anthoula,,Thessaloniki,40.59546,22.95445,Entire home/apt,40,2,21,2020-07-20,1.24,1,167
32539026,F & B Collection - Flat for 6,97014267,Eleni,,Neapolis – Sykeon,40.64723,22.94583,Entire home/apt,60,3,21,2019-11-16,1.24,1,361
32565194,citizen9 urban rooms / live like a citizen,101193924,Vassilis,,Thessaloniki,40.65049,22.91599,Private room,50,1,0,,,1,202
32569288,Margie's Central Appartment,241226463,Renia,,Thessaloniki,40.61984,22.96577,Entire home/apt,40,2,15,2019-09-01,0.90,4,0
32580449,"BRIGHT,STYLISH,CENTRAL STUDIO V9,perfect location",244856622,Pantelis,,Thessaloniki,40.63849,22.93791,Entire home/apt,25,2,65,2020-03-15,4.01,1,0
32581910,Greek Retro Decor & WesAnderson's Movies Design,244866942,Dimitris,,Thessaloniki,40.63521,22.93533,Entire home/apt,54,2,23,2020-01-06,1.43,4,184
32583262,Unique Loft- Thessaloniki Down Town,244866942,Dimitris,,Thessaloniki,40.63419,22.936,Entire home/apt,57,2,19,2020-02-03,1.18,4,37
32583677,Urban Dream-Away Loft - Down Town,244866942,Dimitris,,Thessaloniki,40.63605,22.93532,Entire home/apt,54,2,32,2020-06-23,1.98,4,363
32591202,π.38 Γ-cozy apt in the heart of the city,151486012,Π.38,,Thessaloniki,40.62923,22.94566,Entire home/apt,25,3,9,2020-05-27,0.94,3,171
32592378,CENTRAL APARTMENT NEAR TO HELEXPO #1,147775656,Konstantinos,,Thessaloniki,40.62345,22.95997,Entire home/apt,40,2,32,2020-03-08,1.89,1,59
32600067,Spacious city loft near the waterfront,245045714,Kostis,,Thessaloniki,40.63372,22.93891,Entire home/apt,58,2,48,2020-06-21,2.92,1,148
32605212,Minimal Central Loft (MCL) in Navarinou’s square.,245096184,Veroni,,Thessaloniki,40.63245,22.95059,Entire home/apt,40,2,32,2020-03-09,2.34,1,178
32609272,Bright Apartment steps from the Sea,44815306,Eva,,Kalamaria,40.57699,22.94554,Entire home/apt,64,2,18,2020-07-20,1.20,1,343
32612329,Ανετο διαμέρισμα σε όμορφη γειτονιά,245166335,Charikleia,,Thessaloniki,40.60059,22.9542,Entire home/apt,35,5,16,2020-03-01,1.03,1,175
32613231,"City Center flat, WiFi, A/C",11087486,Maria,,Thessaloniki,40.63714,22.94927,Entire home/apt,39,2,19,2019-10-28,1.16,1,365
32636331,"Charming Sunny Apartment with Garden, Thessaloniki",245365966,Stavroula,,Thessaloniki,40.6477,22.9382,Entire home/apt,40,3,21,2020-07-19,1.34,2,82
32653277,Central Cozy Apartment,44438072,Eva,,Thessaloniki,40.63968,22.93868,Entire home/apt,37,3,18,2020-01-01,1.16,1,180
32694180,"Great view,great amenities,next to the center",205304978,Christos,,Thessaloniki,40.61309,22.95984,Entire home/apt,50,2,15,2020-02-22,0.98,1,365
32714788,ΠΑΟΚ-ΑΡΗΣ δίπλα στα αθλητικά κέντρα ποιοτητα ζωης,223753704,Δεσποινα,,Thessaloniki,40.6058,22.97301,Entire home/apt,35,15,0,,,6,365
32739777,Ariadny's house at Aristotelous park!,246193509,Mixalhs,,Thessaloniki,40.63566,22.94395,Entire home/apt,60,1,34,2020-02-09,2.04,1,350
32741128,Central Studio 200m from the Sea (Smart TV),246205782,Margarita,,Thessaloniki,40.63413,22.94281,Entire home/apt,41,90,59,2020-03-02,3.74,1,50
32744602,New modern house!!,189888751,Ειρήνη,,Thessaloniki,40.6432,22.93973,Entire home/apt,42,2,40,2020-07-06,2.39,1,169
32747826,Jordan’s rooms,156282533,Despina,,Thessaloniki,40.61477,22.96429,Entire home/apt,37,2,5,2019-12-04,0.30,2,347
32753114,Στουντιακι!.Κεντρο!..a small studio in the center!,246318277,Σοφια,,Thessaloniki,40.64195,22.93792,Entire home/apt,16,2,107,2020-07-15,6.32,1,123
32756484,St Paul House Middle,246343879,Ioanna,,Neapolis – Sykeon,40.63594,22.95918,Entire home/apt,35,2,7,2020-02-02,0.48,1,365
32786248,Cozy underground flat in the heart of Thessaloniki,98300577,Simeon,,Thessaloniki,40.63529,22.95148,Private room,25,1,0,,,1,80
32798765,Cozy and sunny central apartment,242132102,Ζωή,,Thessaloniki,40.63482,22.95303,Entire home/apt,45,5,10,2019-10-08,0.69,1,327
32798937,Hippodrome Flatlet,246736543,Κωνσταντινος,,Thessaloniki,40.62858,22.95093,Entire home/apt,70,1,8,2020-02-15,0.54,1,63
32804096,Pink Flamingo Apartment,246771428,Georgios,,Thessaloniki,40.64041,22.93664,Entire home/apt,32,2,2,2020-01-04,0.26,1,365
32809055,NEW STYLISH AND COZY HOUSE 200Mbps,86924681,Dimitrios,,Thessaloniki,40.59517,22.96099,Entire home/apt,50,1,21,2020-07-15,1.48,1,166
32809535,cozy flat next to Agia Sofia,162005191,Haris,,Thessaloniki,40.63385,22.94706,Entire home/apt,40,2,0,,,4,365
32813968,Spacious Apartment with View near to Center,246800873,Στέλλα,,Ampelokipon – Menemeni,40.6507,22.92955,Entire home/apt,35,1,5,2019-09-30,0.30,1,358
32831145,Centrum Thessaloniki near White Tower sea wiew,116564312,Alexandra,,Thessaloniki,40.62855,22.94577,Entire home/apt,40,1,1,2019-05-02,0.07,1,0
32836059,ΘΕΑ ΣΤΟ ΒΟΥΝΟ,76121749,Chronis,,Pilea – Chortiatis,40.58554,23.04087,Entire home/apt,120,10,0,,,1,90
32845411,Thess Nature,247097053,Dimitrios,,Thessaloniki,40.61108,22.98549,Entire home/apt,65,1,54,2020-07-18,3.25,1,358
32851691,Blue-Accented Boutique Apartment in Thessaloniki City Center,69811132,Despina,,Thessaloniki,40.6316,22.94868,Entire home/apt,65,1,26,2020-04-08,1.58,2,355
32859103,Cozy apartment in the centre of Thessaloniki!,247201553,Magdalena,,Thessaloniki,40.64144,22.94035,Entire home/apt,39,2,30,2020-07-16,1.85,1,148
32868275,Penthouse 116,41941909,Aggelos,,Thessaloniki,40.6329,22.94797,Entire home/apt,50,1,0,,,1,139
32868746,ThessNest ❤ Little Cave ❤,247279454,Olga,,Thessaloniki,40.6078,22.9539,Entire home/apt,30,5,32,2020-06-29,1.96,2,169
32875970,By the bay,247345724,Athanassios,,Thessaloniki,40.61414,22.95533,Private room,23,1,2,2019-04-13,0.13,1,350
32890498,Totem I - Aristotelous Square,28267881,Tomas&Cristina! Skgbnb,,Thessaloniki,40.63249,22.9421,Entire home/apt,79,2,38,2020-06-30,2.35,12,322
32912886,Prime Comfort Studio,240200011,Timos,,Thessaloniki,40.64224,22.93974,Entire home/apt,35,2,4,2019-05-12,0.25,2,178
32949725,Soume premium Apartments,144565760,Vasilis,,Kalamaria,40.58026,22.95778,Entire home/apt,70,2,17,2020-07-01,1.08,2,28
32958346,Cozy White Tower apartment - Thessaloniki #1,191321294,Evdokia,,Thessaloniki,40.62912,22.9476,Entire home/apt,30,1,20,2020-07-20,1.33,3,347
32961081,Thalia home  well come to thessaloniki hospitality,196117500,Thalia,,Thessaloniki,40.62268,22.96055,Entire home/apt,35,5,82,2020-03-15,4.98,2,362
32987342,BeOurGuest #2! Bright Corner suite,87942846,Erik,,Thessaloniki,40.62868,22.95321,Entire home/apt,40,2,8,2020-07-17,0.96,3,0
32996490,Ισόγειο  διαμέρισμα με πίσω αυλή -  wifi netflix,196117500,Thalia,,Thessaloniki,40.62268,22.96055,Entire home/apt,17,6,47,2020-07-14,2.94,2,134
33012896,Μοναδική μεζονέτα για οικογενειες με παιδιά!,67905000,Aristidis,,Pilea – Chortiatis,40.58375,23.03009,Entire home/apt,160,3,0,,,1,358
33016544,Central Aristotelous Studio#2,203563891,Kyriaki,,Thessaloniki,40.63423,22.94472,Entire home/apt,30,1,21,2020-07-20,1.62,2,364
33029562,ThessNest ❤ Lumia ❤,248594961,Floris,,Thessaloniki,40.61087,22.9544,Entire home/apt,32,5,52,2020-06-16,3.19,1,327
33040231,Romantic house near the beach of N.Krine,239757255,Matina,,Kalamaria,40.57909,22.9541,Entire home/apt,42,2,12,2020-02-14,0.76,1,61
33067121,(C19 Prepared) Ivy #colony_kamara_luxury_apartment,66750647,Andreas,,Thessaloniki,40.6307,22.95148,Entire home/apt,42,1,32,2020-07-13,2.00,2,256
33071043,"Little, cosy and sunny appartment in Thessaloniki",78078357,Chrisoula,,Neapolis – Sykeon,40.63881,22.96253,Entire home/apt,24,4,69,2020-07-14,4.31,2,323
33071747,BARBIE S APARTMENT,248893142,Varvara,,Thessaloniki,40.63369,22.94614,Entire home/apt,55,2,5,2019-11-14,0.32,1,269
33079574,FROM HIER TO AIRPORT-UNIVERSITIES-MUSIC HALL,223753704,Δεσποινα,,Thessaloniki,40.60075,22.95496,Entire home/apt,40,7,0,,,6,365
33091915,PENTHOUSE LILAS. White tower!!!! Όαση στο κεντρο,208248942,Lila,,Thessaloniki,40.62882,22.95195,Entire home/apt,40,6,7,2019-09-23,0.43,1,294
33127326,#Luxlikehome Fabulous Sea  View Apartment,231048679,Luxlikehome,,Thessaloniki,40.63238,22.94341,Entire home/apt,115,2,0,,,13,365
33129821,Central Luxury Apartment in Thessaloniki,249408335,Lydia,,Thessaloniki,40.63942,22.95043,Entire home/apt,33,5,21,2020-07-03,1.30,1,71
33135470,ThessNest ❤ Little Scandinavia ❤,9450320,Tatiana & Floris,,Thessaloniki,40.6095,22.9544,Entire home/apt,35,5,56,2020-07-07,3.42,2,169
33151480,Konstantina’s grey studio SKG,49272219,Timos,,Thessaloniki,40.64141,22.93801,Entire home/apt,40,1,23,2020-06-20,1.42,5,359
33158649,"NEW 2019!, SKG, view to the port-marine Kalamaria!",249656129,Konstantinos,,Kalamaria,40.57648,22.94618,Entire home/apt,105,2,17,2020-03-17,1.09,1,319
33159754,"Comfort FREE Zone Parking Apt,Near by City Heart",5937536,Dimitris,,Thessaloniki,40.62449,22.96271,Entire home/apt,40,4,0,,,1,364
33174732,♥ Nordic Design 5star Apartment ♥,17489165,Andrew,,Thessaloniki,40.63806,22.93797,Entire home/apt,75,3,10,2019-12-10,0.62,3,358
33175938,Amazing Super Central 120Sq/M Apartment 2 bedrooms,16161258,Ektoras,,Thessaloniki,40.63336,22.94702,Entire home/apt,60,2,6,2019-07-29,0.42,1,365
33176566,ThessNest ❤ Little Italy ❤,247279454,Olga,,Thessaloniki,40.6192,22.96,Entire home/apt,30,5,42,2020-06-21,2.59,2,148
33207935,Amazing villa with balcony at the center,13887464,Δωρα,,Thessaloniki,40.63199,22.94851,Entire home/apt,45,1,50,2020-02-09,3.22,4,364
33209869,Great appartment with veranda!,13887464,Δωρα,,Thessaloniki,40.63098,22.94824,Entire home/apt,40,1,67,2020-06-21,4.42,4,365
33210160,Cute studio with balcony,13887464,Δωρα,,Thessaloniki,40.63301,22.94691,Entire home/apt,35,1,152,2020-07-18,10.70,4,354
33211545,Santa Sofia City Center,233599991,Χρήστος,,Thessaloniki,40.63315,22.94593,Entire home/apt,57,1,4,2020-03-23,0.25,19,283
33211563,Bright Bright A_Central Apartment with balcony,250057218,Mary,,Thessaloniki,40.63708,22.94199,Entire home/apt,45,2,39,2020-07-20,2.47,1,310
33218407,Luxury Living No4,250106902,Δημητρα,,Thessaloniki,40.63919,22.95193,Entire home/apt,35,2,19,2020-06-30,1.19,2,169
33222399,Lux Apartment Near The Center & Station,249810265,Ioannis,,Thessaloniki,40.64186,22.92807,Entire home/apt,50,2,1,2019-03-25,0.06,2,0
33245597,Peristeris Luxury Apartment Thessaloniki,242446438,Σπύρος,,Kalamaria,40.57638,22.96463,Entire home/apt,80,2,4,2020-03-07,0.26,1,82
33264752,F & B Collection - Rotunda & Kamara View,250484504,Artina Maria,,Thessaloniki,40.63298,22.95205,Entire home/apt,44,3,24,2020-07-07,1.67,1,365
33280191,Papafeio Luxury Living Apartment,87094895,Dimitrios,,Thessaloniki,40.61966,22.96471,Entire home/apt,80,3,1,2019-12-30,0.15,1,325
33284122,Flat with garden view in Polichni,91247024,Anthony,,Pavlou Mela,40.66213,22.952,Entire home/apt,80,1,2,2019-10-20,0.13,1,139
33284304,Luxury cozy large apartment in the city center,121533440,Emmanouil,,Thessaloniki,40.63233,22.94425,Entire home/apt,60,1,47,2020-07-20,2.98,2,324
33313283,3' Walk to the Seaside Central Home (NETFLIX),152282353,Coskun,,Thessaloniki,40.61592,22.95363,Entire home/apt,45,1,32,2020-02-24,2.03,1,40
33338008,A room in an appartment,187473058,Αντιγονη,,Thessaloniki,40.607,22.97229,Private room,20,7,0,,,1,346
33338487,"Think Home, exploring the center of Thessaloniki",25320105,Manos,,Thessaloniki,40.6285,22.94904,Entire home/apt,70,2,40,2020-06-01,2.58,1,237
33350156,Cozy Comfortable Suite in the center of the city,251239001,Giannis,,Thessaloniki,40.63505,22.95072,Entire home/apt,30,5,5,2019-10-03,0.37,1,9
33351115,"110m apartment with balcony, kids and pet friendly",120349796,Savvas,,Pavlou Mela,40.67163,22.9269,Entire home/apt,25,2,0,,,1,0
33379995,#halu! Stylish Aristotelous Thessaloniki Studios,251290631,Halu!,,Thessaloniki,40.63387,22.94257,Entire home/apt,53,2,5,2020-02-17,0.33,31,269
33382524,Easygoing unique apartment next to the city center,33266817,Sofia,,Thessaloniki,40.62968,22.96536,Entire home/apt,20,3,28,2019-10-21,1.75,1,0
